"url","headline","date","author","affiliation","content"
"https://www.bbc.com/sport/darts/articles/c9w85llg7j5o",NA,NA,NA,NA,"Raymond van Barneveld booked his place in the last 16 of the International Open with a 6-2 victory against Jonny Clayton. Van Barneveld made a confident start to the second-round match at Sachsen Arena in Riesa, Germany, to take a 3-0 advantage over Wales' Clayton - and never looked back. The 57-year-old Dutchman, ranked 35th in the PDC order of merit, averaged 97.2 while a below-par Clayton managed just 81.4. Van Barneveld's compatriot Wessel Nijman also pulled off a minor upset when he knocked out Chris Dobey 6-3. Elsewhere, world number one Luke Humphries reeled off six consecutive legs as he cruised into the third round with a 6-1 win over Dirk van Duijvenbode. Englishman Stephen Bunting found it slightly tougher during a gritty 6-4 win over Darius Labanauskas of Lithuania. Welshman Gerwyn Price clinched a 6-4 victory against Mike de Decker, Cameron Menzies edged out James Wade 6-5, and Peter Wright won by the same margin against Ritchie Edhouse. Rob Cross has pulled out of the tournament because of illness so Germany's Martin Schindler was given a bye to the next round. The third round, quarter-finals, semi-finals and final will be played on Sunday. Luke Humphries v Ross Smith Damon Heta v Wessel Nijman Stephen Bunting v Cameron Menzies Raymond van Barneveld v Karel Sedlacek Andrew Gilding v Josh Rock Gerwyn Price v Nathan Aspinall Martin Schindler v Dimitri van den Bergh Dave Chisnall v Peter Wright"
"https://www.bbc.com/news/articles/cpq7l09z5e5o","N Korea holds first international marathon in six years",2025-04-07,"Kelly Ng","BBC News","North Korea has held the Pyongyang International Marathon for the first time in six years, welcoming some 200 foreign runners to the streets of the reclusive country's capital. The marathon, which was launched in 1981, took place annually in April to celebrate the birth of its founding leader Kim Il Sung. Before Sunday's marathon, the race was last held in 2019, wherein 950 foreigners participated. North Korea sealed itself off the following year, when the Covid-19 pandemic hit. North Korea has been slow to reopen since, allowing only Russian tourists into its capital since last year. Runners have had to enter the country as part of an organised tour group, as was the case before the pandemic. Koryo Tours, a Beijing-based travel agency listed as an ""exclusive partner"" on the event website, offers six-day marathon tours at 2,195 euros ($2,406) including flights to and from Beijing.  ""The Pyongyang Marathon is an extremely unique experience as it provides an opportunity to interact with locals,"" the agency wrote on its website. Sunday's marathon route took participants past landmarks across the city, including the Kim Il Sung stadium, the Arch of Triumph built to commemorate Kim Il Sung's role in resisting Japanese rule, and the Mirae Future Scientists' Street said to be a residential district for scientists and engineers.  Pictures online show the stadium - where runners start and finish their race - filled with spectators, many of them cheering and waving gold-coloured paper flags. Pak Kum Dong, a North Korean runner, told Reuters news agency: ""The eyes of our people on me helped me to bear the difficulties whenever I feel tired."" There is no publicly available information on race results. North Korea had only started to scale back Covid-19 restrictions in the middle of 2023.  In Feburary, it allowed some Western tourists into the remote, eastern city Rason, but suspended those tours just weeks after. "
"https://www.bbc.com/news/articles/c62j22jr7n8o","Trump and Starmer to unveil deal to cut tariffs",2025-05-08,"Peter Hoskins and Henry Zeffman","Business reporter and political correspondent","Downing Street says Prime Minister Sir Keir Starmer will make an announcement about a deal with the US on tariffs later today. ""The Prime Minister will always act in Britain's national interest - for workers, for business, for families,"" a No10 spokesperson said. The UK government has been seeking an agreement to lower tariffs since President Donald Trump imposed them on almost every country in the world last month. President Trump appeared to allude to the agreement when he posted on social media on Wednesday night, saying he would announced a ""major trade deal"" with a ""highly respected country"".  On 2 April, Trump announced steep tariffs on dozens of trading partners, before announcing a 90-day pause on the levies. Governments from around the world have been scrambling to strike deals with Washington before the new deadline passes. The US has left a 10% global tariff in place, which included the UK, though the long-time ally of America was not subject to the administration's higher ""reciprocal"" tariffs. The UK is also subject to a 25% US import tax on steel, aluminium and cars. Washington is close to agreeing trade deals with India and Israel, according to reports.  The administration is also continuing talks with several other countries including Japan, South Korea and Vietnam.  Trump has said he wants nations to strike new deals with the US as he tries to radically reshape the global trading system. This week the US and China announced that their top trade officials will start talks to try to de-escalate a dispute between the world's two biggest economies. Chinese Vice Premier He Lifeng will attend the talks in Switzerland from 9 to 12 May, China's Ministry of Foreign Affairs said. US Treasury Secretary Scott Bessent and US Trade Representative (USTR) Jamieson Greer will represent Washington at the meeting, their offices announced. Since returning to the White House, Trump has imposed new import taxes on Chinese goods of up to 145%. Beijing has hit back with levies on some goods from the US of 125%. It will be the first high-level interaction between the two countries since Chinese Vice-President Han Zheng attended Trump's inauguration in January. But global trade experts have told the BBC that they expect negotiations to take several months. Seperately, the UK and India agreed to a trade deal earlier this week which will make it easier for UK firms to export whisky, cars and other products to India, and cut taxes on India's clothing and footwear exports."
"https://www.bbc.com/news/articles/cgkg78ykmjpo","Orkney landmark on International Island Games medals",2025-04-02,NA,NA,"The medals for the first International Island Games to be held in Orkney will feature an image of the islands' famous standing stones.  Jodie Brown, 23, from Kirkwall, designed the medals and won a competition to see them brought to life.  The winning blueprint was picked by Orkney jeweller Sheila Fleet who described it as ""iconic"".  Hundreds of athletes from island groups around the world are expected to descend on Orkney in July for the biennial sports event. ""Jodie has created a very iconic design with so much that symbolises Orkney's rich cultural heritage,"" Ms Fleet said. ""The hollow circle stands for Orkney and the presence of the iconic standing stones. ""As a medal it has great impact."" Kirsty Talbot, the director of Orkney 2025, added: ""It is extremely fitting that the medals designed for the athletes celebrate Orkney's iconic landscape and will be a perfect tribute to the winning athletes who compete in our games."" Presenter Lorraine Kelly will host the opening ceremony of the Games, which run from 12-18 July. Archery, athletics, badminton, bowls, cycling, football, golf, gymnastics, sailing, squash, swimming and the triathlon will feature. It is only the second time the games has been hosted in Scotland.  Orkney is one of the smallest group of islands in terms of population to have ever hosted the Island Games, which started in 1985. The last Island Games were held in Guernsey in 2023."
"https://www.bbc.com/audio/play/p0l1jl01",NA,NA,NA,NA,""
"https://www.bbc.com/news/articles/c807lm2003zo","Hungary withdraws from International Criminal Court during Netanyahu visit",2025-04-03,"Barbara Tasch & Anna Holligan","BBC News, London and The Hague","Hungary is withdrawing from the International Criminal Court (ICC), its government has announced. A senior official in Prime Minister Viktor Orban's government confirmed this hours after Israel's leader Benjamin Netanyahu, who is sought under an ICC arrest warrant, arrived in Hungary for a state visit.  Orban had invited Netanyahu as soon as the warrant was issued last November, saying the ruling would have ""no effect"" in his country. In November, ICC judges said there were ""reasonable grounds"" that Netanyahu bore ""criminal responsibility"" for alleged war crimes and crimes against humanity during the war between Israel and Hamas. Netanyahu has condemned the ICC's decision as ""antisemitic"". The ICC, a global court, has the authority to prosecute those accused of genocide, crimes against humanity and war crimes. Hungary is a founding member of the ICC, which counts 125 member states, and will be the first European Union nation to pull out of it. A withdrawal has no impact on ongoing proceedings.  During a joint press conference, Orban asserted that the ICC had become a ""political court"". He added the court's decision to issue a warrant against the Israeli leader ""clearly showed"" this.  Netanyahu meanwhile hailed Hungary's ""bold and principled"" decision to withdraw from the court.  ""It's important for all democracies. It's important to stand up to this corrupt organisation,"" Netanyahu said. A statement from the Israeli prime minister's office on Thursday said Netanyahu and Orban had spoken with US President Donald Trump about the decision and the ""next steps that can be taken on this issue"". Earlier Israel's Foreign Minister Gideon Sa'ar thanked Orban on X for his ""clear and strong moral stance alongside Israel"". ""The so-called International Criminal Court lost its moral authority after trampling the fundamental principles of international law in its zest for harming Israel's right to self-defence,"" Sa'ar added. Hungary's decision aligns with its broader foreign policy stance under Orban, who has cultivated close ties with Israel and adopted a critical view of international institutions perceived as infringing on national sovereignty. While Hungary's withdrawal may carry symbolic weight and political implications, it does not significantly alter the ICC's operational capacity or legal framework.  The court has faced similar challenges in the past and continues to function with broad international support. But Hungary's criticism of the ICC as ""politically biased"" and its decision to withdraw as Netanyahu visits may set a precedent for other nations to question or abandon their commitments to international justice based on political alliances or disagreements with specific rulings. The US, Russia, China and North Korea are among the nations that are not part of the ICC, and therefore do not recognise its jurisdiction. Israel is also not part of the treaty, but the ICC ruled in 2021 that it did have jurisdiction over the occupied West Bank, East Jerusalem and Gaza, because the UN's Secretary General had accepted that Palestinians were a member. Hungary now needs to send written notification to the UN Secretary General to leave the treaty, with the withdrawal taking effect one year later, according to article 127 of the Rome Statute, which established the ICC. ICC spokesman Fadi El-Abdullah told the BBC: ""On the visit of Mr Netanyahu, the court has followed its standard procedures, after the issuance of an arrest warrant. The court recalls that Hungary remains under a duty to cooperate with the ICC."" Since the warrant was issued, Hungarian authorities should technically arrest Netanyahu and hand him over to the court in the Hague, although member states do not always choose to enforce ICC warrants. In Europe, some ICC member states said they would arrest the Israeli leader if he set foot in their country, while others, including Germany, announced that Netanyahu would not be detained if he visited. But Germany's Foreign Minister Annalena Baerbock said on Thursday Hungary's announcement was ""a bad day for international criminal law"". ""Europe has clear rules that apply to all EU member states, and that is the Rome Statute. I have made it clear time and again that no one in Europe is above the law and that applies to all areas of law,"" she added.  On the other side of the Atlantic, the US has condemned the ICC's decision to issue warrants for Netanyahu's arrest and he has visited the country since it was issued in November. His visit to Hungary marks Netanyahu's first trip to Europe since then. Hungarian Defence Minister Kristof Szalay-Bobrovniczky, greeted Netanyahu on the tarmac of Budapest airport on Wednesday night, welcoming him to the country. Israel is appealing against the arrest warrants for Netanyahu and former defence minister Yoav Gallant, and strongly rejects the accusations. It both denies the authority of the ICC and the legitimacy of the warrants. Netanyahu said at the time that it was a ""dark day in the history of humanity"", and that the ICC had become ""the enemy of humanity"". ""It's an antisemitic step that has one goal - to deter me, to deter us from having our natural right to defend ourselves against enemies who try to destroy us,"" he said. In the same ruling, ICC judges also issued a warrant against Hamas military commander Mohammed Deif, who Israel says is dead. Hamas also rejected the allegations. The visit comes as Israel announced it was expanding its Gaza offensive and establishing a new military corridor to put pressure on Hamas, as deadly Israeli strikes continued across the Palestinian territory. The war in Gaza was triggered by the Hamas-led attacks on southern Israel on 7 October 2023, which killed some 1,200 people and led to 251 hostages being taken to Gaza. Since then, Israeli military attacks have killed more than 50,000 Palestinians have been killed, health authorities in Hamas-run Gaza say."
"https://www.bbc.com/news/articles/c1mglv2d455o","Airbnb offers private chefs and massages as it revamps app",2025-05-14,"Adam Hancock","Business reporter, BBC News","Airbnb says users will now be able to book luxury services like personal trainers, massages and chefs on its redesigned app as it continues to expand beyond its main short-term rentals business. ""People choose hotels for their services. People choose Airbnbs for the space... now, we're giving you the best of both worlds"", the company's chief executive Brian Chesky said in a statement.  It comes just weeks after the firm signalled bookings may slow in the US as President Trump's unpredictable trade policies hit consumer sentiment. Despite hosting more than two billion guests since its launch in 2008, Airbnb has also faced challenges in recent years with some cities moving to ban short lets. Airbnb's new services will initially be available in 260 cities, with the company saying they will cost from below $50 (£37.57). The luxury offerings, which include spa treatments, photographers and makeup artists, can also be booked by people who are not staying in Airbnbs.  The company's revamped app also includes an updated experiences tab, allowing users to book bespoke tours and activities. That service was first launched in 2016.  The new hotel-like features reflect the changing needs of tourists, Gary Bowerman, director of travel marketing firm Check-in Asia told the BBC. ""Travellers are now thinking much more about how to customise the trip for themselves, not just the actual functional parts of how they get there and where they stay."" Another feature of the new app is an originals tab, which offers exclusive experiences across the world. This includes playing beach volleyball in Rio de Janeiro with Olympian Carol Solberg or spending a Sunday with National Football League superstar Patrick Mahomes. Bespoke options like this are part of a wider trend as tourists seek out off-the-beaten path experiences, said luxury travel consultant Anastasia Oriordan.  ""There are so many people that have travelled and done so many things, that the benchmark or the goalpost for unique experiences is constantly moving."""
"https://www.bbc.com/audio/brand/b006qjxt",NA,NA,NA,NA,""
"https://www.bbc.com/audio/play/w3ct73wf",NA,NA,NA,NA,""
"https://www.bbc.com/news/articles/c77n76kzmz4o","Maker of Pegasus spyware told to pay $167m for WhatsApp hack",2025-05-07,"Peter Hoskins & Tom Gerken","Business & technology reporters","The Israeli firm behind the Pegasus spyware has been ordered to pay WhatsApp $167m (£125m) for hacking 1,400 people in 2019. Pegasus is malicious software which can be installed remotely on mobile phones to access, among other things, people's microphones and cameras. NSO Group, which sells the tech, has been accused of enabling authoritarian regimes to monitor journalists, activists and even political figures.  WhatsApp owner Meta said it marked the ""first victory against the development and use of illegal spyware"". NSO said it would ""carefully examine the verdict's details and pursue appropriate legal remedies, including further proceedings and an appeal“. It is the first time a developer of spyware has been held responsible for exploiting the weaknesses in smartphone platforms. NSO Group says the tech is only meant to be for use against serious criminals and terrorists. But there are accusations the tech has been used by some countries to target anyone they deem a national security threat. Pegasus became a scandal in 2021 when a list of 50,000 phone numbers of suspected victims of hacking was leaked to major media outlets. From this list, global media identified the phone numbers of politicians and heads of state, business executives, activists, and several Arab royal family members, as well as more than 180 journalists. It is suspected that Pegasus spyware infected devices belonging to Downing Street and Foreign Office officials, according to Canadian investigative group The Citizen Lab. Other prominent figures believed to have been hacked include French President Emmanuel Macron, and relations of Jamal Khashoggi, a critic of Saudi Arabia's government who was murdered in the Saudi consulate in Istanbul in October 2018. NSO Group has also been ordered to pay Meta $444,000 in damages. The awards come after after a six-year battle between the US social media giant and the Israeli surveillance firm. ""The jury's decision to force NSO to pay damages is a critical deterrent to this malicious industry against their illegal acts aimed at American companies,"" Meta said. ""We firmly believe that our technology plays a critical role in preventing serious crime and terrorism and is deployed responsibly by authorised government agencies,"" NSO said in a statement. WhatsApp's success in the case opens up NSO to potential legal action from other technology giants whose platforms were targeted with Pegasus spyware."
"https://www.bbc.com/news/articles/c8rgrejkvmjo","US and China to start talks over trade war this week",2025-05-07,"Peter Hoskins","Business reporter","US and Chinese officials are set to start talks this week to try to deescalate a trade war between the world's two biggest economies. Chinese Vice Premier He Lifeng will attend the talks in Switzerland from 9 to 12 May, China's Ministry of Foreign Affairs says. US Treasury Secretary Scott Bessent and US Trade Representative (USTR) Jamieson Greer will represent Washington at the meeting, their offices announced. Since returning to the White House, President Donald Trump has imposed new import taxes on Chinese goods of up to 145%. Beijing has hit back with levies on some goods from the US of 125%. But global trade experts have told the BBC that they expect negotiations to take several months. It will be the first high-level interaction between the two countries since Chinese Vice-President Han Zheng attended Trump's inauguration in January. Mr Bessent said he looked forward to rebalancing the international economic system to better serve the interests of the US.  ""My sense is that this will be about de-escalation, not about the big trade deal, but we've got to de-escalate before we can move forward,"" he said in an interview with Fox News. ""If the United States wants to resolve the issue through negotiations, it must face up to the serious negative impact of unilateral tariff measures on itself and the world,"" a Chinese commerce ministry spokesperson said on Wednesday morning. Chinese state media reported that Beijing had decided to engage with the US after fully considering global expectations, the country's interests and appeals from American businesses.  The report added that China is open to talks but reiterated that if the country decides to continue to fight this trade war – it will fight to the end. The trade war has triggered turmoil in financial markets and sent shockwaves across global trade.  Two trade experts told the BBC that they were not particularly optimistic about the talks, at least in the initial phase. ""You have to start somewhere, so I'm not saying it isn't worthwhile. Just unlikely to be the launch event people are hoping to see,"" said Deborah Elms, Head of Trade Policy at the Hinrich Foundation. ""We should expect to see a lot of back and forth, just like what happened last time in 2018,"" Henry Gao, Professor of Law at Singapore Management University and a former Chinese lawyer on the World Trade Organization secretariat said. ""I would expect the talks to drag on for several months or even more than a year"". Financial markets in mainland China and Hong Kong rose on Wednesday as investors reacted to the news as well as  announcements by Chinese authorities of measures to support the economy. US stock futures were also higher. Futures are contracts to buy or sell an underlying asset at a future date and are an indication of how markets will trade when they open.  Investors are also waiting for the US central bank to make its latest announcement on interest rates on Wednesday afternoon. Additional reporting by Bianca Mascarenhas Follow the twists and turns of Trump's second term with North America correspondent Anthony Zurcher's weekly US Politics Unspun newsletter. Readers in the UK can sign up here. Those outside the UK can sign up here."
